stop_point_id,lat,lon,name,first_stop_area_id
StopPoint:node:6903347580,5.3384154,-3.9427407,2 poteaux,
StopPoint:node:6903347581,5.339948,-3.945032,Antenne,
StopPoint:node:6903347582,5.345935,-3.9457017,Carrefour Akouédo,
StopPoint:node:6903347583,5.3461517,-3.9471732999999998,École,
StopPoint:node:6903347584,5.3458217,-3.9505483,2ème rond-point,
StopPoint:node:6903370485,5.3503400999999995,-4.0227775999999995,Gare en haut,
StopPoint:node:6903374200,5.4210882,-4.0100339,Station,
StopPoint:node:6903374201,5.4196516,-4.00729,Immeuble Cercueil,
StopPoint:node:6903374202,5.4195595,-4.007456299999999,Immeuble Cercueil,
StopPoint:node:6903397403,5.4234507999999995,-3.9978515,Terminus mosquée Ado Kenedy,
StopPoint:node:6903397404,5.421577399999999,-3.9978488999999997,A l'école,
StopPoint:node:6903397405,5.419861699999999,-3.9979408999999997,,
StopPoint:node:6903397406,5.4185867,-3.9980282999999996,Dahico,
StopPoint:node:6903397407,5.4157689,-3.9992242,Étage Noir,
StopPoint:node:6903406997,5.415578,-4.0059533,Samake,
StopPoint:node:6903406998,5.415667099999999,-4.0037419,Eglise,
StopPoint:node:6903504058,5.415458,-4.0037763,Eglise,
StopPoint:node:6903504059,5.415650299999999,-4.0007588,Monastère,
StopPoint:node:6903504060,5.415433999999999,-4.0008192,Monastère,
StopPoint:node:6903504061,5.4157731,-3.9994029999999996,Étage Noir,
StopPoint:node:6903504062,5.4185995,-3.9981731999999996,Dahico,
StopPoint:node:6903525051,5.4339087,-4.027213199999999,Hôtel du centre,
StopPoint:node:6903525052,5.437374999999999,-4.0337387,A la Pompe,
StopPoint:node:6903525053,5.4377181,-4.036061699999999,Dépôt,
StopPoint:node:6903525054,5.4390604,-4.0445275,Anokoi,
StopPoint:node:6903525055,5.439303,-4.044482299999999,Anokoi,
StopPoint:node:6903525056,5.4423639999999995,-4.048014,Marahoué,
StopPoint:node:6903525057,5.4439581,-4.0487972,Agripac,
StopPoint:node:6903525058,5.447851099999999,-4.0510489,Terminus,
StopPoint:node:6903525059,5.447979699999999,-4.0508555,Terminus,
StopPoint:node:6903525060,5.4446544999999995,-4.0489498,Agripac,
StopPoint:node:6903525061,5.442501699999999,-4.0477433,Marahoué,
StopPoint:node:6903525062,5.437971699999999,-4.0360936999999995,Dépôt,
StopPoint:node:6903525063,5.4376377,-4.0338519999999995,A la Pompe,
StopPoint:node:6903525064,5.4367133,-4.030245,Marché de Nuit,
StopPoint:node:6903525065,5.4340417,-4.0268939999999995,Hôtel du centre,
StopPoint:node:6903525066,5.4217027,-4.0181394,Abobo Gare,
StopPoint:node:6903535584,5.3489387,-4.0206447,Complexe,
StopPoint:node:6903544086,5.350347999999999,-4.0224464,Gare en haut,
StopPoint:node:6903544087,5.3481387,-4.0180948,Maternité,
StopPoint:node:6903544088,5.3519133,-4.0140933,Adjamé Liberté,
StopPoint:node:6903544089,5.3547793,-4.0029137,2ème pont,
StopPoint:node:6903544090,5.3301187,-3.9339758999999996,Marché,
StopPoint:node:6903602207,5.426323099999999,-4.0203577,Gendarmerie,
StopPoint:node:6903602208,5.4298703999999995,-4.0233336,Mosquée Blanche,
StopPoint:node:6903602209,5.4332218999999995,-4.0262471,Solibra,
StopPoint:node:6903602210,5.4359152,-4.0288774,Château,
StopPoint:node:6903602211,5.4383387999999995,-4.0383071,A l'escalier,
StopPoint:node:6903602212,5.449791299999999,-4.0521369,PK 18 ancien marché,
StopPoint:node:6903602213,5.422047399999999,-4.0184782,Gare abobo,
StopPoint:node:6903602214,5.426046599999999,-4.0204341999999995,Gendarmerie,
StopPoint:node:6903602215,5.426524,-4.0208376,Gendarmerie Avant le Feu,
StopPoint:node:6903602216,5.4297276,-4.0236152,Mosquée Blanche,
StopPoint:node:6903602217,5.4330817,-4.0264367,Solibra,
StopPoint:node:6903602218,5.4357519,-4.0290698,Château,
StopPoint:node:6903602219,5.4365893,-4.030636299999999,Marché de Nuit,
StopPoint:node:6903602220,5.4381949999999994,-4.0392548,A l'escalier,
StopPoint:node:6903602221,5.4382833999999995,-4.0411411,Nouvelle Gare,
StopPoint:node:6903602222,5.4448006,-4.0493193,Agripac Avant le Feu,
StopPoint:node:6903602223,5.4493883,-4.0520966,Station Total,
StopPoint:node:6903602224,5.4499639,-4.052542,PK 18 ancien marché,
StopPoint:node:6903639366,5.3706298,-3.9761195,Attoban camp,
StopPoint:node:6903639367,5.3694267,-3.9776678,Escalier,
StopPoint:node:6903639368,5.3673899,-3.9794185,Pharmacie Saint Bernard,
StopPoint:node:6903639369,5.3658448,-3.9793174,Garage,
StopPoint:node:6903639370,5.365069,-3.9792552,Polyclinique Sacré-Coeur,
StopPoint:node:6903639371,5.3642087,-3.9790994,Jules ferry,
StopPoint:node:6903639372,5.362115,-3.9788028,Hôtel Manhatan,
StopPoint:node:6903639373,5.3589924,-3.978316,Doraville,
StopPoint:node:6903639374,5.3571667,-3.9780678,Pharmacie Saint ange,
StopPoint:node:6903639375,5.356275,-3.9777617,André Malraux,
StopPoint:node:6903639376,5.3505392,-4.0228250999999995,Gare en haut,
StopPoint:node:6903968407,5.3673437,-3.9797086999999998,Pharmacie Saint Bernard,
StopPoint:node:6903968408,5.3655779,-3.9794498,Carrefour garage,
StopPoint:node:6904171063,5.343795,-4.0345832999999995,Attécoubé Terminus 04,
StopPoint:node:6904171064,5.346448,-4.0345467,,
StopPoint:node:6904171065,5.349062399999999,-4.033957,Marché,
StopPoint:node:6904171066,5.3501256999999995,-4.0323329999999995,Station Afriquia,
StopPoint:node:6904171067,5.3524283,-4.0328135,Carrefour Attecoubé,
StopPoint:node:6904171068,5.3574167,-4.030971699999999,,
StopPoint:node:6904171070,5.3513557,-4.0254169,,
StopPoint:node:6904171071,5.3412757,-4.0261721999999995,Diamond Bank,
StopPoint:node:6904171072,5.3381533,-4.0258177,INSP,
StopPoint:node:6904171073,5.3318344,-4.0230192,Tours Administratives,
StopPoint:node:6904171074,5.3264577,-4.0206034,Direction Générale du Budget et des finances,
StopPoint:node:6904171075,5.3237255999999995,-4.0196398,SIB Alpha 2000,
StopPoint:node:6904171076,5.3206809999999995,-4.0196699,Primature,
StopPoint:node:6904171077,5.3089287,-4.0157481,Résidence Cheick Yacouba Sylla,
StopPoint:node:6904171078,5.3094943,-4.0142442,Marché de Treichville,
StopPoint:node:6904171079,5.3109791,-4.0099697,,
StopPoint:node:6904171080,5.3126562999999996,-4.006092,Biafra,
StopPoint:node:6904171081,5.3076137,-3.9933398999999996,Banque Atlantique,
StopPoint:node:6904171082,5.3052787,-3.9888629,Hôtel Hamanieh,
StopPoint:node:6904171083,5.3043263,-3.9869551,Sainte Thérèse,
StopPoint:node:6904171084,5.3064247,-3.9858005,Commissariat du 9 ème,
StopPoint:node:6904188585,5.3088123,-3.9839376,Gare Marcory INJS,
StopPoint:node:6905326498,5.359,-4.0282199,Gare Nord Adjamé,
StopPoint:node:6905326502,5.4332783,-4.0266433,,
StopPoint:node:6905326503,5.436626599999999,-4.0307925,Château,
StopPoint:node:6905326504,5.438006,-4.0384056,A l'escalier,
StopPoint:node:6905344262,5.3842341,-4.0219992,Préfecture de Police,
StopPoint:node:6905344263,5.437631199999999,-4.0355739,Arrêt Centre Bus,
StopPoint:node:6905344264,5.438464499999999,-4.0390169,Terminus 45 À l'escalier,
StopPoint:node:6905344265,5.4378844,-4.035139099999999,Arrêt Centre Bus,
StopPoint:node:6905344266,5.436579099999999,-4.0299254,Château,
StopPoint:node:6905344267,5.4329374,-4.0258991,,
StopPoint:node:6905344268,5.4285317,-4.0222533,Gendarmerie,
StopPoint:node:6905344273,5.3836467,-4.0219024,Préfecture de Police,
StopPoint:node:6905553518,5.4284566,-4.0225102,Gendarmerie,
StopPoint:node:6905553519,5.4327155,-4.026167399999999,,
StopPoint:node:6905719605,5.3485635,-4.0257128,,
StopPoint:node:6905719606,5.3299376,-4.0206943,Église Méthodiste Unie de Côte d'Ivoire,
StopPoint:node:6905719607,5.3251425,-4.020123,Pigier Côte d'Ivoire,
StopPoint:node:6905719608,5.3087593,-4.017755999999999,Hôpital du port,
StopPoint:node:6905719609,5.3097408,-4.0148458,Fédération Ivoirienne de Football,
StopPoint:node:6905719610,5.3073425,-4.0116929,Pharmacie du Rond-point,
StopPoint:node:6905719611,5.308965,-4.0070781,,
StopPoint:node:6905719612,5.3080275,-4.0054419999999995,Nanan Yamousso,
StopPoint:node:6905719613,5.304886799999999,-4.0043435999999994,Paroisse Notre-Dame de Treichville,
StopPoint:node:6905719614,5.3045623,-4.0015648,Pharmacie de l'Entente,
StopPoint:node:6905719615,5.3055251,-3.9988289999999997,Marché de Belleville,
StopPoint:node:6905719616,5.3075214,-3.9931172,Banque Atlantique,
StopPoint:node:6905719617,5.3049722,-3.9887867999999997,Hôtel Hamanieh,
StopPoint:node:6905719618,5.305530399999999,-3.9860979,Commissariat du 9éme,
StopPoint:node:6905719619,5.308097,-3.9847286,Station Shell,
StopPoint:node:6905719620,5.358496499999999,-4.0284151,,
StopPoint:node:6905719621,5.357702,-4.0304950999999996,,
StopPoint:node:6905719622,5.3515438,-4.0321715,Carrefour Attecoubé,
StopPoint:node:6905719623,5.348960099999999,-4.03386,Banque Atlantique,
StopPoint:node:6905719624,5.347110799999999,-4.0344245999999995,Commissariat du 10ᵉ arrondissement,
StopPoint:node:6905719625,5.3437946,-4.0344802,Attécoubé Terminus 04,
StopPoint:node:6905772459,5.325143799999999,-4.0218561,Saint Paul,
StopPoint:node:6905772460,5.328080099999999,-4.0239815,Immeuble Sogephia Hévéa,
StopPoint:node:6905772461,5.333772199999999,-4.0245063,Musée du Plateau,
StopPoint:node:6905772462,5.3485461,-4.0257581,,
StopPoint:node:6905772463,5.3763384,-4.0265232,Macaci,
StopPoint:node:6905772464,5.4363532999999995,-4.0204417,Impôts,
StopPoint:node:6905772466,5.4383593,-4.0160545999999995,Cours Sociaux,
StopPoint:node:6905842302,5.4306274,-4.020108,,
StopPoint:node:6905842305,5.358995,-4.0275679,Gare Nord Adjamé,
StopPoint:node:6905842307,5.3252327,-4.0224693,Long Champs,
StopPoint:node:6906463287,5.293874,-3.9560101999999997,Gare Koumassi,
StopPoint:node:6906463288,5.2928524,-3.9602508,Pharmacie Ehilie,
StopPoint:node:6906463289,5.2913568,-3.966735,Mosquée,
StopPoint:node:6906463290,5.2956714,-3.980944,Échangeur de Marcory,
StopPoint:node:6906463291,5.2997216,-3.9882986,Grand carrefour de Marcory,
StopPoint:node:6906463292,5.2998183999999995,-3.9976917,,
StopPoint:node:6906463293,5.2999472999999995,-4.0025987999999995,Gare de Bassam,
StopPoint:node:6906463294,5.3020919,-4.0033565,Ecobank,
StopPoint:node:6906463295,5.3080716,-4.0054593999999994,Nanan Yamousso,
StopPoint:node:6906463296,5.3533384,-4.0155204,Adjamé Liberté,
StopPoint:node:6906507833,5.436589199999999,-4.0124238,BICICI,
StopPoint:node:6906575629,5.3546594,-4.0164466999999995,Adjamé - Liberté,
StopPoint:node:6906575630,5.3631417,-4.0169033,Williams-Ville,
StopPoint:node:6906575631,5.3655867,-4.0158567,Carrefour 2 plateaux,
StopPoint:node:6906575632,5.3662557,-4.0156117,,
StopPoint:node:6906575633,5.3716139,-4.0122292999999996,Paillet,
StopPoint:node:6906575634,5.3740689999999995,-4.0112578,,
StopPoint:node:6906575635,5.3898833,-4.005605,,
StopPoint:node:6906575636,5.4044207,-4.0065324,,
StopPoint:node:6906575637,5.411251699999999,-4.0064267,,
StopPoint:node:6906575638,5.4126483,-4.0064133,ANADER,
StopPoint:node:6906590689,5.4148754,-4.0064263,Samake,
StopPoint:node:6906590691,5.41527,-4.0068417,Samake,
StopPoint:node:6906590692,5.4101482999999995,-4.0063151999999995,Chaîne avion,
StopPoint:node:6906590693,5.4073533,-4.0063867,1ere Boutique,
StopPoint:node:6906590694,5.365925,-4.015556699999999,Carrefour 2 plateaux,
StopPoint:node:6906590695,5.3546456,-4.0163006999999995,Adajmé - Liberté,
StopPoint:node:6906596960,5.353479999999999,-4.015518999999999,Adjamé Liberté,
StopPoint:node:6906596961,5.3100359,-4.006088399999999,Nanan Yamousso,
StopPoint:node:6906596962,5.305453,-4.0044588999999995,Karwil,
StopPoint:node:6906596963,5.3036369,-4.0037978,Notre-dame,
StopPoint:node:6906596964,5.3003893,-4.0026015,Gare de Bassam,
StopPoint:node:6906596965,5.2998444,-3.9983918,,
StopPoint:node:6906596966,5.2988102,-3.9861353999999998,Cap Sud,
StopPoint:node:6906596967,5.2959919,-3.9810298,Échangeur de Marcory,
StopPoint:node:6906596968,5.2912433,-3.9675637999999998,Auto-école,
StopPoint:node:6906596969,5.2919737,-3.9644939999999997,,
StopPoint:node:6906596970,5.292783,-3.9610540999999997,Boulangerie,
StopPoint:node:6906699462,5.3790616,-4.0069935999999995,ZOO,
StopPoint:node:6906699463,5.407409899999999,-4.0065631,1ere Boutique,
StopPoint:node:6906699464,5.3719142,-4.0119007,Paillet,
StopPoint:node:6906699465,5.389897899999999,-4.0054621,,
StopPoint:node:6906699466,5.396764699999999,-4.0065121999999995,Arrêt Dokui,
StopPoint:node:6906699467,5.396868899999999,-4.0063445,Arrêt Dokui,
StopPoint:node:6906699468,5.4122417,-4.0062788,ANADER,
StopPoint:node:6906699469,5.4169293,-4.0106347,,
StopPoint:node:6906699470,5.4170815,-4.0106158999999995,,
StopPoint:node:6906699471,5.4197017,-4.0159367999999995,Abobo Mairie,
StopPoint:node:6906699472,5.4197587,-4.0157101,Abobo Mairie,
